868, 38100
869, 3500
870, 2900
871, 2800
872, 2200
873, 2200
874, 2300
875, 2000
876, 2100
877, 2100
878, 2500
879, 2700
880, 2800
881, 3400
882, 2400
883, 2500
884, 2300
885, 2300
886, 2200
887, 2900
888, 5000
889, 2400
890, 3100
891, 2600
892, 2400
893, 2500
894, 2200
895, 2600
896, 4600
897, 2700
898, 2200
899, 2500
900, 2200
901, 2300
902, 2200
903, 2700
904, 3800
905, 4100
906, 2000
907, 2200
908, 2400
909, 2200
910, 2300
911, 2600
912, 2100
913, 1700
914, 3100
915, 2100
916, 2600
917, 2600
918, 2400
919, 2400
920, 3300
921, 2600
922, 2500
923, 2400
924, 2700
925, 3000
926, 2500
927, 2500
928, 2400
929, 2400
930, 5700
931, 3300
932, 5300
933, 2500
934, 2500
935, 3100
936, 3300
937, 2100
938, 2400
939, 2500
940, 2200
941, 2400
942, 2300
943, 2200
944, 2500
945, 2500
946, 2800
947, 3200
948, 5000
949, 4000
950, 3200
951, 4500
952, 3400
953, 3000
954, 3000
955, 3000
956, 3200
957, 3000
958, 3000
959, 3000
960, 3200
961, 4600
962, 3500
963, 3200
964, 3400
965, 4100
966, 4100
967, 2200
968, 2900
969, 2200
970, 2300
971, 2400
972, 2600
973, 2200
974, 2400
975, 2300
976, 2400
977, 2200
978, 2400
979, 2300
980, 2400
981, 2200
982, 2500
983, 2400
984, 3000
985, 2800
986, 2600
987, 2300
988, 2300
989, 2300
990, 2400
991, 2500
992, 2600
993, 6400
994, 19100
995, 2600
996, 2900
997, 2200
998, 2200
999, 2100
1000, 2600
1001, 2000
1002, 3900
1003, 2000
1004, 2600
1005, 2100
1006, 2300
1007, 2200
1008, 2400
1009, 2200
1010, 2200
1011, 2000
1012, 2200
1013, 2200
1014, 2500
1015, 2000
1016, 2100
1017, 2000
1018, 2000
1019, 1900
1020, 2300
1021, 2000
1022, 2100
1023, 2200
1024, 2400
1025, 2900
1026, 3800
1027, 2200
1028, 2300
1029, 2100
1030, 2200
1031, 1900
1032, 2400
1033, 2200
1034, 2400
1035, 2200
1036, 2400
1037, 2100
1038, 2200
1039, 2200
1040, 2500
1041, 2100
1042, 2300
1043, 2100
1044, 2200
1045, 1900
1046, 2200
1047, 4200
1048, 7500
1049, 4100
1050, 1700
1051, 1600
1052, 1900
1053, 1600
1054, 2700
1055, 1500
1056, 1800
1057, 3100
1058, 1800
1059, 1300
1060, 1300
1061, 1300
1062, 1300
1063, 1200
1064, 1400
1065, 1200
1066, 1200
1067, 1300
1068, 1300
1069, 1200
1070, 1200
1071, 1100
1072, 1300
1073, 1000
1074, 1900
1075, 1400
1076, 1400
1077, 1500
1078, 1500
1079, 1500
1080, 3100
1081, 2400
1082, 4600
1083, 3600
1084, 1800
1085, 1700
1086, 2000
1087, 1300
1088, 35100
1089, 5600
1090, 2200
1091, 1800
1092, 1500
1093, 1600
1094, 3400
1095, 2100
1096, 1700
1097, 1100
1098, 4700
1099, 1500
1100, 2400
1101, 1400
1102, 1400
1103, 1300
1104, 1500
1105, 1300
1106, 1800
1107, 1600
1108, 1900
1109, 2000
1110, 1600
1111, 1800
1112, 1700
1113, 1500
1114, 1400
1115, 1600
1116, 1800
1117, 1500
1118, 1800
1119, 1900
1120, 1900
1121, 1700
1122, 1700
1123, 1600
1124, 1700
1125, 1800
1126, 1600
1127, 1600
1128, 1900
1129, 1700
1130, 1800
1131, 1500
1132, 2300
1133, 1400
1134, 1700
1135, 1700
1136, 2000
1137, 1400
1138, 1600
1139, 4500
1140, 3400
1141, 1600
1142, 1600
1143, 1800
1144, 1900
1145, 1600
1146, 1900
1147, 1600
1148, 1900
1149, 1500
1150, 1500
1151, 2000
1152, 2200
1153, 1500
1154, 1700
1155, 1700
1156, 1700
1157, 1900
1158, 1800
1159, 1900
1160, 1800
1161, 1900
1162, 2000
1163, 2300
1164, 2100
1165, 2400
1166, 1900
1167, 2200
1168, 2100
1169, 2300
1170, 1900
1171, 1800
1172, 3600
1173, 1900
1174, 1700
1175, 1800
1176, 1800
1177, 1900
1178, 1600
1179, 1800
1180, 1500
1181, 1900
1182, 1400
1183, 3100
1184, 1700
1185, 2600
1186, 2900
1187, 1800
1188, 1500
1189, 1400
1190, 1100
1191, 1100
1192, 1100
1193, 1600
1194, 1100
1195, 1400
1196, 3700
1197, 2800
1198, 1200
1199, 1200
1200, 1000
1201, 1300
1202, 1100
1203, 1100
1204, 1100
1205, 1300
1206, 1100
1207, 1400
1208, 1000
1209, 1100
1210, 1800
1211, 1500
1212, 1700
1213, 1500
1214, 2400
1215, 1600
1216, 1800
1217, 1700
1218, 1800
1219, 1700
1220, 1800
1221, 1700
1222, 2100
1223, 1700
1224, 2000
1225, 2000
1226, 1900
1227, 1600
1228, 1900
1229, 1700
1230, 2100
1231, 1600
1232, 1700
1233, 1600
1234, 1900
1235, 2000
1236, 1800
1237, 1600
1238, 1900
1239, 1500
1240, 1800
1241, 1500
1242, 1700
1243, 1500
1244, 1600
1245, 1600
1246, 2000
1247, 3500
1248, 1600
1249, 1400
1250, 1700
1251, 1700
1252, 3300
1253, 4600
1254, 3300
1255, 1900
1256, 1600
1257, 1500
1258, 2100
1259, 1700
1260, 1700
1261, 1400
1262, 2300
1263, 1600
1264, 1700
1265, 1400
1266, 1700
1267, 1600
1268, 3600
1269, 1500
1270, 1600
1271, 1300
1272, 2000
1273, 1600
1274, 1600
1275, 1600
1276, 1900
1277, 1700
1278, 2600
1279, 1800
1280, 1800
1281, 1400
1282, 1600
1283, 2800
1284, 2400
1285, 1200
1286, 1300
1287, 1100
1288, 1300
1289, 1100
1290, 1500
1291, 2700
1292, 1300
1293, 900
1294, 1700
1295, 1100
1296, 1200
1297, 1600
1298, 1600
1299, 1400
1300, 3700
1301, 1600
1302, 2100
1303, 1600
1304, 2000
1305, 1500
1306, 1900
1307, 1400
1308, 1700
1309, 1700
1310, 2800
1311, 3200
1312, 2000
1313, 1700
1314, 1700
1315, 1800
1316, 1600
1317, 1600
1318, 1900
1319, 1700
1320, 1800
1321, 1500
1322, 2700
1323, 1400
1324, 1600
1325, 1600
1326, 2000
1327, 1700
1328, 2500
1329, 1600
1330, 1800
1331, 1700
1332, 1900
1333, 1600
1334, 2100
1335, 1800
1336, 1700
1337, 1600
1338, 1800
1339, 1800
1340, 2100
1341, 1800
1342, 4300
1343, 1700
1344, 1900
1345, 2000
1346, 1900
1347, 1700
1348, 2100
1349, 1800
1350, 2000
1351, 2000
1352, 1800
1353, 2800
1354, 1700
1355, 1300
1356, 1400
1357, 1300
1358, 4200
1359, 1200
1360, 1800
1361, 1700
1362, 1700
1363, 1900
1364, 1700
1365, 1600
1366, 1700
1367, 2700
1368, 5800
1369, 2700
1370, 1900
1371, 1500
1372, 1500
1373, 1700
1374, 2300
1375, 1700
1376, 1900
1377, 2800
1378, 2500
1379, 1600
1380, 3600
1381, 1800
1382, 2300
1383, 1500
1384, 6200
1385, 2500
1386, 1800
1387, 1700
1388, 1600
1389, 1700
1390, 2100
1391, 1500
1392, 2100
1393, 1600
1394, 1900
1395, 1800
1396, 1800
1397, 1500
1398, 1900
1399, 1400
1400, 3100
1401, 1700
1402, 2100
1403, 1500
1404, 1500
1405, 1400
1406, 1900
1407, 1500
1408, 1700
1409, 2800
1410, 2500
1411, 1500
1412, 1300
1413, 1200
1414, 1300
1415, 1100
1416, 1700
1417, 1400
1418, 1700
1419, 1500
1420, 1700
1421, 3300
1422, 2900
1423, 1400
1424, 4800
1425, 26100
1426, 5500
1427, 1800
1428, 1800
1429, 1700
1430, 1900
1431, 1500
1432, 1600
1433, 3300
1434, 2500
1435, 1500
1436, 1600
1437, 1700
1438, 2100
1439, 1600
1440, 1500
1441, 1700
1442, 1800
1443, 1800
1444, 1900
1445, 2100
1446, 1900
1447, 3500
1448, 2200
1449, 1400
1450, 1800
1451, 1600
1452, 1600
1453, 1700
1454, 2100
1455, 1600
1456, 1800
1457, 1800
1458, 2100
1459, 1600
1460, 1700
1461, 1700
1462, 5200
1463, 2200
1464, 1900
1465, 1700
1466, 1700
1467, 1800
1468, 1800
1469, 2100
1470, 2100
1471, 3300
1472, 2600
1473, 1500
1474, 1900
1475, 1800
1476, 1600
1477, 1700
1478, 1800
1479, 1800
1480, 1700
1481, 6200
1482, 4600
1483, 2800
1484, 1200
1485, 1500
1486, 1500
1487, 1900
1488, 1500
1489, 1700
1490, 1700
1491, 2100
1492, 1800
1493, 2200
1494, 2200
1495, 1900
1496, 3400
1497, 3500
1498, 1900
1499, 2100
1500, 2000
1501, 4600
1502, 2400
1503, 1600
1504, 1400
1505, 2000
1506, 2100
1507, 1600
1508, 3700
1509, 1500
1510, 1900
1511, 1400
1512, 1300
1513, 1800
1514, 2500
1515, 1900
1516, 1700
1517, 1800
1518, 2000
1519, 2000
1520, 1600
1521, 3600
1522, 25500
1523, 2000
1524, 1500
1525, 1800
1526, 1800
1527, 1700
1528, 3100
1529, 3300
1530, 1600
1531, 1200
1532, 1500
1533, 1500
1534, 1400
1535, 1500
1536, 1200
1537, 1600
1538, 1400
1539, 1600
1540, 1300
1541, 7700
1542, 2200
1543, 1800
1544, 1400
1545, 1700
1546, 1800
1547, 3400
1548, 2600
1549, 2400
1550, 1600
1551, 1600
1552, 1400
1553, 1900
1554, 1500
1555, 1700
1556, 1500
1557, 1600
1558, 2000
1559, 1700
1560, 2900
1561, 1800
1562, 3000
1563, 3500
1564, 1300
1565, 1500
1566, 1200
1567, 1200
1568, 1100
1569, 1200
1570, 1100
1571, 1200
1572, 1000
1573, 1200
1574, 1700
1575, 1200
1576, 1100
1577, 1100
1578, 1100
1579, 1200
1580, 1100
1581, 1200
1582, 1100
1583, 3700
1584, 1200
1585, 2000
1586, 1300
1587, 1500
1588, 1200
1589, 1500
1590, 1900
1591, 1500
1592, 1400
1593, 1200
1594, 1600
1595, 2900
1596, 5200
1597, 1000
1598, 1200
1599, 900
1600, 1000
1601, 900
1602, 1000
1603, 1000
1604, 1000
1605, 900
1606, 1400
1607, 1000
1608, 1300
1609, 1500
1610, 1300
1611, 1200
1612, 1300
1613, 1200
1614, 1800
1615, 1300
1616, 1400
1617, 2900
1618, 2400
1619, 1300
1620, 1400
1621, 1300
1622, 1600
1623, 1200
1624, 1600
1625, 1500
1626, 1600
1627, 4600
1628, 2900
1629, 1400
1630, 1800
1631, 1300
1632, 1200
1633, 1100
1634, 1400
1635, 1200
1636, 1600
1637, 1300
1638, 1700
1639, 2600
1640, 1700
1641, 1900
1642, 1600
1643, 1200
1644, 1400
1645, 1400
1646, 1700
1647, 1300
1648, 1400
1649, 2800
1650, 5900
1651, 1300
1652, 1600
1653, 1400
1654, 2100
1655, 1300
1656, 3400
1657, 1900
1658, 1600
1659, 1100
1660, 1000
1661, 900
1662, 1100
1663, 1000
1664, 1100
1665, 1000
1666, 1100
1667, 1000
1668, 1000
1669, 1100
1670, 1200
1671, 1000
1672, 1000
1673, 1000
1674, 1100
1675, 1000
1676, 1000
1677, 1000
1678, 1100
1679, 1000
1680, 1100
1681, 1000
1682, 1100
1683, 1000
1684, 1000
1685, 1000
1686, 1400
1687, 1600
1688, 1400
1689, 1300
1690, 49100
1691, 11500
1692, 2200
1693, 1500
1694, 1800
1695, 2100
1696, 2000
1697, 1200
1698, 1500
1699, 1800
1700, 6300
1701, 2200
1702, 1700
1703, 1000
1704, 3800
1705, 1500
1706, 1100
1707, 1000
1708, 1100
1709, 1100
1710, 1200
1711, 1000
1712, 1100
1713, 1000
1714, 1100
1715, 1000
1716, 1100
1717, 1000
1718, 1400
1719, 1100
1720, 1000
1721, 1000
1722, 1300
1723, 1400
1724, 1600
1725, 1300
1726, 1600
1727, 1500
1728, 1400
1729, 1500
1730, 2700
1731, 1500
1732, 1700
1733, 1200
1734, 1800
1735, 1300
1736, 1500
1737, 2500
1738, 1700
1739, 1000
1740, 1100
1741, 900
1742, 1200
1743, 1000
1744, 1000
1745, 1600
1746, 1500
1747, 1300
1748, 1200
1749, 1100
1750, 1800
1751, 1100
1752, 1200
1753, 1600
1754, 1500
1755, 1400
1756, 1600
1757, 1300
1758, 5000
1759, 2200
1760, 1500
1761, 1300
1762, 1600
1763, 1300
1764, 1400
1765, 1400
1766, 1600
1767, 1200
1768, 1400
1769, 1300
1770, 3200
1771, 1800
1772, 1700
1773, 1700
1774, 2000
1775, 1500
1776, 1400
1777, 1300
1778, 1700
1779, 3200
1780, 2100
1781, 1400
1782, 1500
1783, 1000
1784, 1100
1785, 1000
1786, 1100
1787, 1000
1788, 1100
1789, 1000
1790, 1100
1791, 1000
1792, 1000
1793, 1000
1794, 1200
1795, 1000
1796, 1100
1797, 1000
1798, 1500
1799, 1000
1800, 1400
1801, 1500
1802, 1400
1803, 1300
1804, 1400
1805, 1200
1806, 1700
1807, 1400
1808, 1700
1809, 1400
1810, 1600
1811, 4900
1812, 1600
1813, 2200
1814, 2400
1815, 1500
1816, 1700
1817, 1200
1818, 1700
1819, 1500
1820, 1400
1821, 1400
1822, 1600
1823, 1400
1824, 1400
1825, 1400
1826, 1600
1827, 2700
1828, 1400
1829, 1400
1830, 1500
1831, 1200
1832, 1400
1833, 1300
1834, 1400
1835, 1200
1836, 1300
1837, 3800
1838, 1600
1839, 1300
1840, 1600
1841, 1300
1842, 1700
1843, 1300
1844, 1400
1845, 2400
1846, 2900
1847, 1400
1848, 1200
1849, 1100
1850, 1200
1851, 900
1852, 1100
1853, 1100
1854, 1200
1855, 900
1856, 1000
1857, 1000
1858, 1100
1859, 900
1860, 1100
1861, 900
1862, 1200
1863, 900
1864, 1000
1865, 3800
1866, 1200
1867, 1500
1868, 1100
1869, 1500
1870, 1700
1871, 1200
1872, 1400
1873, 1300
1874, 1600
1875, 1200
1876, 2700
1877, 1600
1878, 1800
1879, 900
1880, 1000
1881, 1000
1882, 1200
1883, 1000
1884, 2500
1885, 1500
1886, 1600
1887, 1200
1888, 1100
1889, 3200
1890, 2300
1891, 2700
1892, 1400
1893, 1200
1894, 1600
1895, 1000
1896, 1600
1897, 1200
1898, 1500
1899, 1300
1900, 1300
1901, 1400
1902, 1600
1903, 1300
1904, 1600
1905, 1500
1906, 1500
1907, 1200
1908, 1400
1909, 1400
1910, 1700
1911, 1500
1912, 1700
1913, 1300
1914, 1600
1915, 1400
1916, 1500
1917, 1200
1918, 1500
1919, 3100
1920, 1300
1921, 2100
1922, 1300
1923, 1300
1924, 1300
1925, 1400
1926, 1700
1927, 1300
1928, 1300
1929, 1300
1930, 1400
1931, 1100
1932, 1200
1933, 1400
1934, 1800
1935, 1200
1936, 1400
1937, 1300
1938, 1500
1939, 1400
1940, 1300
1941, 1400
1942, 2100
1943, 1200
1944, 1700
1945, 1500
1946, 1400
1947, 1500
1948, 1500
1949, 5400
1950, 2100
1951, 1400
1952, 1600
1953, 1500
1954, 1600
1955, 1600
1956, 1600
1957, 1600
1958, 2000
1959, 1500
1960, 1500
1961, 1400
1962, 1700
1963, 1500
1964, 1600
1965, 3300
1966, 1800
1967, 1700
1968, 1700
1969, 1400
1970, 1700
1971, 1400
1972, 1500
1973, 3300
1974, 2800
1975, 1400
1976, 1500
1977, 1300
1978, 1400
1979, 1200
1980, 1300
1981, 1200
1982, 1400
1983, 1300
1984, 1600
1985, 2900
1986, 3300
1987, 2100
1988, 1600
1989, 1800
1990, 1900
1991, 1600
1992, 1400
1993, 1400
1994, 1600
1995, 1300
1996, 1400
1997, 1500
1998, 1600
1999, 1400
2000, 1400
2001, 1400
2002, 1600
2003, 1400
2004, 1500
2005, 1400
2006, 1900
2007, 1400
2008, 1400
2009, 1200
2010, 1500
2011, 1400
2012, 1500
2013, 1300
2014, 1700
2015, 1500
2016, 1500
2017, 1400
2018, 1800
2019, 1500
2020, 1600
2021, 1400
2022, 1700
2023, 1300
2024, 1500
2025, 1400
2026, 1700
2027, 3100
2028, 2300
2029, 1600
2030, 1800
2031, 1400
2032, 1600
2033, 1500
2034, 1700
2035, 1400
2036, 1500
2037, 1600
2038, 2000
2039, 1500
2040, 1500
2041, 1400
2042, 1600
2043, 1500
2044, 1500
2045, 1500
2046, 1700
2047, 1500
2048, 1600
2049, 3300
2050, 1700
2051, 1400
2052, 1500
2053, 1500
2054, 1900
2055, 1300
2056, 1600
2057, 1300
2058, 1500
2059, 1300
2060, 1500
2061, 1400
2062, 1600
2063, 1500
2064, 1500
2065, 1500
2066, 1600
2067, 1400
2068, 1600
2069, 1400
2070, 3800
2071, 1400
2072, 1600
2073, 1600
2074, 1500
2075, 1300
2076, 1400
2077, 1300
2078, 1600
2079, 1600
2080, 2900
2081, 1900
2082, 2300
2083, 1200
2084, 1300
2085, 1400
2086, 2000
2087, 1200
2088, 1600
2089, 1500
2090, 1700
2091, 1600
2092, 1500
2093, 1500
2094, 1900
2095, 1500
2096, 1600
2097, 1500
2098, 1600
2099, 1400
2100, 1600
2101, 1500
2102, 2100
2103, 1400
2104, 1600
2105, 2000
2106, 2300
2107, 1100
2108, 1700
2109, 1600
2110, 1500
2111, 1400
2112, 1300
2113, 1500
2114, 1300
2115, 1500
2116, 1400
2117, 1600
2118, 1400
2119, 1600
2120, 1400
2121, 1800
2122, 1500
2123, 1500
2124, 1400
2125, 1700
2126, 1400
2127, 1600
2128, 1400
2129, 1600
2130, 1500
2131, 1500
2132, 1400
2133, 3000
2134, 2200
2135, 1500
2136, 1400
2137, 2000
2138, 1500
2139, 1600
2140, 1400
2141, 1600
2142, 1600
2143, 1700
2144, 1600
